mouse_id,group,dt,experimental_day,time_sinse_start,drink,eat,eathand,groom,hang,rear,rest,sniff,walk
28e2c11347d153f9e5114a38b89560,C,2018-10-18 19:00:00,7,7 days 09:00:00.000000000,2526,14146,22015,19907,2109,2867,405,41794,2071
2844787784b15bea0763a3e70a9fff,C,2018-10-18 19:00:00,7,7 days 09:00:00.000000000,2079,3777,5829,29848,179,2981,14338,45912,2897
37e522cc9c1c815a7d61a4d28366e2,C,2018-10-18 19:00:00,7,7 days 09:00:00.000000000,3909,19737,14355,22851,975,4693,7878,31475,1967
b9eb60919384f15d47b478f552d7cc,C,2018-10-18 19:00:00,7,7 days 09:00:00.000000000,1708,9353,12007,24730,229,2291,35677,21235,610
b47828ca1441a1fad866ef343cc219,C,2018-10-18 20:00:00,7,7 days 10:00:00.000000000,1396,13365,14200,23374,8569,4372,14787,26735,1042
f37d83ea2f4f045738425e0fdf7b3c,C,2018-10-18 20:00:00,7,7 days 10:00:00.000000000,1154,8877,20014,34104,4425,4043,11760,21107,2356
28e2c11347d153f9e5114a38b89560,C,2018-10-18 20:00:00,7,7 days 10:00:00.000000000,1514,7342,14561,15931,178,2685,847,57081,7701
2844787784b15bea0763a3e70a9fff,C,2018-10-18 20:00:00,7,7 days 10:00:00.000000000,409,350,4131,13484,692,776,73687,14068,243
37e522cc9c1c815a7d61a4d28366e2,C,2018-10-18 20:00:00,7,7 days 10:00:00.000000000,4526,8733,3736,8942,1559,3339,26879,46462,3664
b9eb60919384f15d47b478f552d7cc,C,2018-10-18 20:00:00,7,7 days 10:00:00.000000000,1173,14129,5140,19927,0,745,56083,10351,292
b47828ca1441a1fad866ef343cc219,C,2018-10-18 21:00:00,7,7 days 11:00:00.000000000,324,6265,9319,37746,0,352,32151,21582,101
f37d83ea2f4f045738425e0fdf7b3c,C,2018-10-18 21:00:00,7,7 days 11:00:00.000000000,1262,4839,9392,35001,5600,7733,24021,17413,2579
28e2c11347d153f9e5114a38b89560,C,2018-10-18 21:00:00,7,7 days 11:00:00.000000000,1535,13902,13772,10871,2909,3621,16423,40575,4232
2844787784b15bea0763a3e70a9fff,C,2018-10-18 21:00:00,7,7 days 11:00:00.000000000,458,2564,2498,30968,2367,1445,40941,26092,507
37e522cc9c1c815a7d61a4d28366e2,C,2018-10-18 21:00:00,7,7 days 11:00:00.000000000,1318,21107,6653,5775,909,7107,20885,37902,6184
b9eb60919384f15d47b478f552d7cc,C,2018-10-18 21:00:00,7,7 days 11:00:00.000000000,92,1253,6077,12000,0,598,78387,9298,135
b47828ca1441a1fad866ef343cc219,C,2018-10-18 22:00:00,7,7 days 12:00:00.000000000,1771,11768,15518,22556,12855,3901,13453,24503,1515
f37d83ea2f4f045738425e0fdf7b3c,C,2018-10-18 22:00:00,7,7 days 12:00:00.000000000,1932,10653,8072,32076,5563,3922,27505,15735,2382
28e2c11347d153f9e5114a38b89560,C,2018-10-18 22:00:00,7,7 days 12:00:00.000000000,43,10442,3811,7341,1140,1594,74900,7974,595
2844787784b15bea0763a3e70a9fff,C,2018-10-18 22:00:00,7,7 days 12:00:00.000000000,4991,13591,12917,9610,6401,6030,642,51316,2342
37e522cc9c1c815a7d61a4d28366e2,C,2018-10-18 22:00:00,7,7 days 12:00:00.000000000,4264,7430,9338,29446,0,2368,33082,20350,1562
b9eb60919384f15d47b478f552d7cc,C,2018-10-18 22:00:00,7,7 days 12:00:00.000000000,4029,25538,12071,7112,5703,6834,863,43456,2234
b47828ca1441a1fad866ef343cc219,C,2018-10-18 23:00:00,7,7 days 13:00:00.000000000,1208,6911,9826,22057,655,2114,30668,33137,1264
f37d83ea2f4f045738425e0fdf7b3c,C,2018-10-18 23:00:00,7,7 days 13:00:00.000000000,632,7029,12840,44162,632,1892,17889,21550,1214
28e2c11347d153f9e5114a38b89560,C,2018-10-18 23:00:00,7,7 days 13:00:00.000000000,1116,2045,7615,7470,1398,3319,64509,19404,964
2844787784b15bea0763a3e70a9fff,C,2018-10-18 23:00:00,7,7 days 13:00:00.000000000,93,140,6405,1802,0,618,46935,49838,2009
37e522cc9c1c815a7d61a4d28366e2,C,2018-10-18 23:00:00,7,7 days 13:00:00.000000000,706,4601,12968,7075,0,809,60499,18070,3112
b9eb60919384f15d47b478f552d7cc,C,2018-10-18 23:00:00,7,7 days 13:00:00.000000000,1644,913,6581,18749,874,1036,46926,30555,562
b47828ca1441a1fad866ef343cc219,C,2018-10-19 00:00:00,7,7 days 14:00:00.000000000,273,6021,9434,24340,0,437,53137,14115,83
f37d83ea2f4f045738425e0fdf7b3c,C,2018-10-19 00:00:00,7,7 days 14:00:00.000000000,209,2923,6054,39484,940,1431,42413,13810,576
28e2c11347d153f9e5114a38b89560,C,2018-10-19 00:00:00,7,7 days 14:00:00.000000000,0,6611,8433,3505,0,132,81331,7728,100
2844787784b15bea0763a3e70a9fff,C,2018-10-19 00:00:00,7,7 days 14:00:00.000000000,416,19,3988,6078,0,325,62508,34316,190
37e522cc9c1c815a7d61a4d28366e2,C,2018-10-19 00:00:00,7,7 days 14:00:00.000000000,1911,7511,14342,15680,350,1938,38442,25687,1979
b9eb60919384f15d47b478f552d7cc,C,2018-10-19 00:00:00,7,7 days 14:00:00.000000000,331,6352,5355,17742,0,789,58399,18265,607
b47828ca1441a1fad866ef343cc219,C,2018-10-19 01:00:00,7,7 days 15:00:00.000000000,49,592,19322,14950,854,254,52843,18632,344
f37d83ea2f4f045738425e0fdf7b3c,C,2018-10-19 01:00:00,7,7 days 15:00:00.000000000,760,10541,5739,33872,3929,3189,27208,19958,2644
28e2c11347d153f9e5114a38b89560,C,2018-10-19 01:00:00,7,7 days 15:00:00.000000000,17,643,11790,4358,0,0,72596,18342,94
2844787784b15bea0763a3e70a9fff,C,2018-10-19 01:00:00,7,7 days 15:00:00.000000000,302,122,4012,14703,0,283,38349,49692,377
37e522cc9c1c815a7d61a4d28366e2,C,2018-10-19 01:00:00,7,7 days 15:00:00.000000000,1597,14950,8568,15710,1912,2092,40558,19961,2492
b9eb60919384f15d47b478f552d7cc,C,2018-10-19 01:00:00,7,7 days 15:00:00.000000000,1,4186,5127,21254,0,615,59635,16695,327
b47828ca1441a1fad866ef343cc219,C,2018-10-19 02:00:00,7,7 days 16:00:00.000000000,607,3279,7313,25870,73,571,54390,15257,480
f37d83ea2f4f045738425e0fdf7b3c,C,2018-10-19 02:00:00,7,7 days 16:00:00.000000000,71,1729,18389,52912,189,932,16686,16332,600
28e2c11347d153f9e5114a38b89560,C,2018-10-19 02:00:00,7,7 days 16:00:00.000000000,333,5758,11884,11472,71,780,56692,20543,307
2844787784b15bea0763a3e70a9fff,C,2018-10-19 02:00:00,7,7 days 16:00:00.000000000,1447,6484,14098,7517,3087,2338,28666,43397,806
37e522cc9c1c815a7d61a4d28366e2,C,2018-10-19 02:00:00,7,7 days 16:00:00.000000000,70,6624,3228,9080,712,954,76167,9827,1178
b9eb60919384f15d47b478f552d7cc,C,2018-10-19 02:00:00,7,7 days 16:00:00.000000000,700,8227,7348,5735,0,1986,57946,25491,407
b47828ca1441a1fad866ef343cc219,C,2018-10-19 03:00:00,7,7 days 17:00:00.000000000,207,5232,16420,49241,4700,2277,7950,20936,877
f37d83ea2f4f045738425e0fdf7b3c,C,2018-10-19 03:00:00,7,7 days 17:00:00.000000000,156,2848,24429,53336,2373,1701,6240,15698,1059
28e2c11347d153f9e5114a38b89560,C,2018-10-19 03:00:00,7,7 days 17:00:00.000000000,542,10673,13032,21357,868,806,29422,30407,733
2844787784b15bea0763a3e70a9fff,C,2018-10-19 03:00:00,7,7 days 17:00:00.000000000,1228,272,14354,9627,0,885,49825,31048,601
37e522cc9c1c815a7d61a4d28366e2,C,2018-10-19 03:00:00,7,7 days 17:00:00.000000000,935,18547,10484,18058,1638,2073,35488,17787,2830
b9eb60919384f15d47b478f552d7cc,C,2018-10-19 03:00:00,7,7 days 17:00:00.000000000,3319,8126,9559,10479,271,1278,41999,32301,508
b47828ca1441a1fad866ef343cc219,C,2018-10-19 04:00:00,7,7 days 18:00:00.000000000,2504,15673,21206,20129,14281,4175,11134,17284,1454
f37d83ea2f4f045738425e0fdf7b3c,C,2018-10-19 04:00:00,7,7 days 18:00:00.000000000,4595,31869,13100,8389,7552,5060,7893,26432,2950
28e2c11347d153f9e5114a38b89560,C,2018-10-19 04:00:00,7,7 days 18:00:00.000000000,2446,26631,21602,10551,3107,5375,13269,22314,2545
2844787784b15bea0763a3e70a9fff,C,2018-10-19 04:00:00,7,7 days 18:00:00.000000000,1746,15746,12989,14088,5311,3981,6772,45879,1328
37e522cc9c1c815a7d61a4d28366e2,C,2018-10-19 04:00:00,7,7 days 18:00:00.000000000,3165,18522,17864,18798,122,3077,19145,25087,2060
b9eb60919384f15d47b478f552d7cc,C,2018-10-19 04:00:00,7,7 days 18:00:00.000000000,9849,15740,14275,14592,11595,6183,11396,22387,1823
b47828ca1441a1fad866ef343cc219,C,2018-10-19 05:00:00,7,7 days 19:00:00.000000000,1790,14182,8966,30429,11274,4522,2662,32442,1573
f37d83ea2f4f045738425e0fdf7b3c,C,2018-10-19 05:00:00,7,7 days 19:00:00.000000000,14900,2127,7555,16232,2962,2733,37058,23580,693
28e2c11347d153f9e5114a38b89560,C,2018-10-19 05:00:00,7,7 days 19:00:00.000000000,5171,27869,14646,11980,4493,9357,592,29806,3926
2844787784b15bea0763a3e70a9fff,C,2018-10-19 05:00:00,7,7 days 19:00:00.000000000,0,2165,4998,10941,0,729,70491,18400,116
37e522cc9c1c815a7d61a4d28366e2,C,2018-10-19 05:00:00,7,7 days 19:00:00.000000000,3479,18250,13387,8271,1338,5212,7925,46841,3137
b9eb60919384f15d47b478f552d7cc,C,2018-10-19 05:00:00,7,7 days 19:00:00.000000000,8429,2210,9187,34746,2380,2052,2166,45578,1092
b47828ca1441a1fad866ef343cc219,C,2018-10-19 06:00:00,7,7 days 20:00:00.000000000,,,,,,,,,
f37d83ea2f4f045738425e0fdf7b3c,C,2018-10-19 06:00:00,7,7 days 20:00:00.000000000,,,,,,,,,
28e2c11347d153f9e5114a38b89560,C,2018-10-19 06:00:00,7,7 days 20:00:00.000000000,,,,,,,,,
2844787784b15bea0763a3e70a9fff,C,2018-10-19 06:00:00,7,7 days 20:00:00.000000000,,,,,,,,,
37e522cc9c1c815a7d61a4d28366e2,C,2018-10-19 06:00:00,7,7 days 20:00:00.000000000,,,,,,,,,
b9eb60919384f15d47b478f552d7cc,C,2018-10-19 06:00:00,7,7 days 20:00:00.000000000,,,,,,,,,
b47828ca1441a1fad866ef343cc219,C,2018-10-19 07:00:00,7,7 days 21:00:00.000000000,,,,,,,,,
f37d83ea2f4f045738425e0fdf7b3c,C,2018-10-19 07:00:00,7,7 days 21:00:00.000000000,,,,,,,,,
28e2c11347d153f9e5114a38b89560,C,2018-10-19 07:00:00,7,7 days 21:00:00.000000000,,,,,,,,,
2844787784b15bea0763a3e70a9fff,C,2018-10-19 07:00:00,7,7 days 21:00:00.000000000,,,,,,,,,
37e522cc9c1c815a7d61a4d28366e2,C,2018-10-19 07:00:00,7,7 days 21:00:00.000000000,,,,,,,,,
b9eb60919384f15d47b478f552d7cc,C,2018-10-19 07:00:00,7,7 days 21:00:00.000000000,,,,,,,,,
b47828ca1441a1fad866ef343cc219,C,2018-10-19 08:00:00,7,7 days 22:00:00.000000000,0,0,310,2763,0,0,85062,19705,0
f37d83ea2f4f045738425e0fdf7b3c,C,2018-10-19 08:00:00,7,7 days 22:00:00.000000000,644,1979,292,10739,584,2065,60508,30699,330
28e2c11347d153f9e5114a38b89560,C,2018-10-19 08:00:00,7,7 days 22:00:00.000000000,725,45,1404,22408,0,1175,56059,25912,112
2844787784b15bea0763a3e70a9fff,C,2018-10-19 08:00:00,7,7 days 22:00:00.000000000,435,206,1100,33597,0,374,24673,47238,217
37e522cc9c1c815a7d61a4d28366e2,C,2018-10-19 08:00:00,7,7 days 22:00:00.000000000,0,0,4110,93,0,0,21261,3464,0
b9eb60919384f15d47b478f552d7cc,C,2018-10-19 08:00:00,7,7 days 22:00:00.000000000,187,198,1129,28773,0,209,15028,62312,4
b47828ca1441a1fad866ef343cc219,C,2018-10-19 09:00:00,7,7 days 23:00:00.000000000,47,4046,3731,16482,0,723,75984,6574,253
f37d83ea2f4f045738425e0fdf7b3c,C,2018-10-19 09:00:00,7,7 days 23:00:00.000000000,15,5169,2873,4159,0,280,84687,10620,37
28e2c11347d153f9e5114a38b89560,C,2018-10-19 09:00:00,7,7 days 23:00:00.000000000,0,0,1,28386,0,572,54452,24429,0
2844787784b15bea0763a3e70a9fff,C,2018-10-19 09:00:00,7,7 days 23:00:00.000000000,0,0,0,5863,0,0,99228,2749,0
37e522cc9c1c815a7d61a4d28366e2,C,2018-10-19 09:00:00,7,7 days 23:00:00.000000000,56,5752,1965,4370,0,310,59208,36086,93
b9eb60919384f15d47b478f552d7cc,C,2018-10-19 09:00:00,7,7 days 23:00:00.000000000,6323,3370,5578,15772,0,963,17682,58051,101
b47828ca1441a1fad866ef343cc219,C,2018-10-19 10:00:00,8,8 days 00:00:00.000000000,119,5802,8513,10601,11,823,63563,17937,471
f37d83ea2f4f045738425e0fdf7b3c,C,2018-10-19 10:00:00,8,8 days 00:00:00.000000000,0,48,0,2396,0,0,103900,1496,0
28e2c11347d153f9e5114a38b89560,C,2018-10-19 10:00:00,8,8 days 00:00:00.000000000,0,4,3081,4957,0,1039,75776,22966,17
2844787784b15bea0763a3e70a9fff,C,2018-10-19 10:00:00,8,8 days 00:00:00.000000000,456,2815,2812,7876,0,410,77945,15423,103
37e522cc9c1c815a7d61a4d28366e2,C,2018-10-19 10:00:00,8,8 days 00:00:00.000000000,42,0,1115,725,0,573,6461,98924,0
b9eb60919384f15d47b478f552d7cc,C,2018-10-19 10:00:00,8,8 days 00:00:00.000000000,2507,5,2511,10516,0,144,32507,59650,0
b47828ca1441a1fad866ef343cc219,C,2018-10-19 11:00:00,8,8 days 01:00:00.000000000,0,5,196,43,0,10,104221,3365,0
f37d83ea2f4f045738425e0fdf7b3c,C,2018-10-19 11:00:00,8,8 days 01:00:00.000000000,18,7306,490,17945,195,286,74246,7313,41
28e2c11347d153f9e5114a38b89560,C,2018-10-19 11:00:00,8,8 days 01:00:00.000000000,497,866,2557,58871,118,1813,4189,36739,2190
2844787784b15bea0763a3e70a9fff,C,2018-10-19 11:00:00,8,8 days 01:00:00.000000000,18,2078,286,4484,0,9,98943,2003,19
37e522cc9c1c815a7d61a4d28366e2,C,2018-10-19 11:00:00,8,8 days 01:00:00.000000000,154,780,2586,7603,1,806,60068,35496,346
b9eb60919384f15d47b478f552d7cc,C,2018-10-19 11:00:00,8,8 days 01:00:00.000000000,1356,27,1916,20258,0,55,51974,32254,0
b47828ca1441a1fad866ef343cc219,C,2018-10-19 12:00:00,8,8 days 02:00:00.000000000,0,26,3249,4788,0,9,90177,9591,0
f37d83ea2f4f045738425e0fdf7b3c,C,2018-10-19 12:00:00,8,8 days 02:00:00.000000000,0,250,0,5317,0,6,102093,174,0
28e2c11347d153f9e5114a38b89560,C,2018-10-19 12:00:00,8,8 days 02:00:00.000000000,5,0,41,24808,0,73,40742,42171,0
2844787784b15bea0763a3e70a9fff,C,2018-10-19 12:00:00,8,8 days 02:00:00.000000000,209,596,428,38236,0,18,64069,4276,8
37e522cc9c1c815a7d61a4d28366e2,C,2018-10-19 12:00:00,8,8 days 02:00:00.000000000,0,3977,1376,5957,0,50,77352,19079,49
b9eb60919384f15d47b478f552d7cc,C,2018-10-19 12:00:00,8,8 days 02:00:00.000000000,2200,4386,5683,22309,0,537,8669,64033,23
b47828ca1441a1fad866ef343cc219,C,2018-10-19 13:00:00,8,8 days 03:00:00.000000000,15,7262,5196,10210,0,307,72950,11622,278
f37d83ea2f4f045738425e0fdf7b3c,C,2018-10-19 13:00:00,8,8 days 03:00:00.000000000,5,15242,19,6013,0,3,77958,8558,42
28e2c11347d153f9e5114a38b89560,C,2018-10-19 13:00:00,8,8 days 03:00:00.000000000,484,4370,637,25851,0,534,44748,30985,231
2844787784b15bea0763a3e70a9fff,C,2018-10-19 13:00:00,8,8 days 03:00:00.000000000,2171,4152,2736,16801,0,829,47814,32973,364
37e522cc9c1c815a7d61a4d28366e2,C,2018-10-19 13:00:00,8,8 days 03:00:00.000000000,0,560,24,1176,0,30,96794,9256,0
b9eb60919384f15d47b478f552d7cc,C,2018-10-19 13:00:00,8,8 days 03:00:00.000000000,6274,7449,7720,24215,23,3227,10846,47762,324
b47828ca1441a1fad866ef343cc219,C,2018-10-19 14:00:00,8,8 days 04:00:00.000000000,495,2384,8482,8131,780,263,72520,14481,304
f37d83ea2f4f045738425e0fdf7b3c,C,2018-10-19 14:00:00,8,8 days 04:00:00.000000000,350,11194,1439,5659,694,1318,66165,20700,321
28e2c11347d153f9e5114a38b89560,C,2018-10-19 14:00:00,8,8 days 04:00:00.000000000,274,5530,1018,31250,56,210,20097,49005,400
2844787784b15bea0763a3e70a9fff,C,2018-10-19 14:00:00,8,8 days 04:00:00.000000000,242,0,299,803,0,18,103118,3360,0
37e522cc9c1c815a7d61a4d28366e2,C,2018-10-19 14:00:00,8,8 days 04:00:00.000000000,86,6968,1423,3560,0,195,78436,17042,130
b9eb60919384f15d47b478f552d7cc,C,2018-10-19 14:00:00,8,8 days 04:00:00.000000000,2944,0,1524,7046,0,188,60927,35211,0
b47828ca1441a1fad866ef343cc219,C,2018-10-19 15:00:00,8,8 days 05:00:00.000000000,951,7797,4230,7674,1378,1658,50109,31704,2339
f37d83ea2f4f045738425e0fdf7b3c,C,2018-10-19 15:00:00,8,8 days 05:00:00.000000000,0,1139,0,457,0,0,102021,4220,3
28e2c11347d153f9e5114a38b89560,C,2018-10-19 15:00:00,8,8 days 05:00:00.000000000,14,65,928,33681,0,436,52574,19784,358
2844787784b15bea0763a3e70a9fff,C,2018-10-19 15:00:00,8,8 days 05:00:00.000000000,803,10048,806,12631,0,72,74516,8960,4
37e522cc9c1c815a7d61a4d28366e2,C,2018-10-19 15:00:00,8,8 days 05:00:00.000000000,439,1578,6966,8419,23,408,71005,18682,320
b9eb60919384f15d47b478f552d7cc,C,2018-10-19 15:00:00,8,8 days 05:00:00.000000000,3060,14046,7890,8107,0,886,33384,40418,49
b47828ca1441a1fad866ef343cc219,C,2018-10-19 16:00:00,8,8 days 06:00:00.000000000,0,0,6681,1758,0,0,87606,11795,0
f37d83ea2f4f045738425e0fdf7b3c,C,2018-10-19 16:00:00,8,8 days 06:00:00.000000000,245,8357,448,2096,345,926,64891,30251,281
28e2c11347d153f9e5114a38b89560,C,2018-10-19 16:00:00,8,8 days 06:00:00.000000000,88,4770,3185,35377,0,462,49710,14195,53
2844787784b15bea0763a3e70a9fff,C,2018-10-19 16:00:00,8,8 days 06:00:00.000000000,15843,6803,3509,10258,0,127,61497,9785,18
37e522cc9c1c815a7d61a4d28366e2,C,2018-10-19 16:00:00,8,8 days 06:00:00.000000000,406,12334,5544,3170,0,356,69029,16605,396
b9eb60919384f15d47b478f552d7cc,C,2018-10-19 16:00:00,8,8 days 06:00:00.000000000,1647,2,268,25908,0,2299,36869,40847,0
b47828ca1441a1fad866ef343cc219,C,2018-10-19 17:00:00,8,8 days 07:00:00.000000000,29,3454,9999,19628,0,160,65978,8386,206
f37d83ea2f4f045738425e0fdf7b3c,C,2018-10-19 17:00:00,8,8 days 07:00:00.000000000,11,14523,153,12012,0,246,66564,14302,29
28e2c11347d153f9e5114a38b89560,C,2018-10-19 17:00:00,8,8 days 07:00:00.000000000,526,3745,3581,22790,0,1639,41002,34115,442
2844787784b15bea0763a3e70a9fff,C,2018-10-19 17:00:00,8,8 days 07:00:00.000000000,104,6472,1130,17153,9,144,72527,10238,63
37e522cc9c1c815a7d61a4d28366e2,C,2018-10-19 17:00:00,8,8 days 07:00:00.000000000,270,32,9195,35105,0,1062,28768,33408,0
b9eb60919384f15d47b478f552d7cc,C,2018-10-19 17:00:00,8,8 days 07:00:00.000000000,4668,2242,6264,25315,0,992,20888,47451,20
b47828ca1441a1fad866ef343cc219,C,2018-10-19 18:00:00,8,8 days 08:00:00.000000000,1916,9820,23680,12851,2208,2248,33371,20826,920
f37d83ea2f4f045738425e0fdf7b3c,C,2018-10-19 18:00:00,8,8 days 08:00:00.000000000,2497,15816,12678,26761,10328,6597,950,28957,3256
28e2c11347d153f9e5114a38b89560,C,2018-10-19 18:00:00,8,8 days 08:00:00.000000000,1594,17341,14801,28250,2820,3142,20286,17668,1938
2844787784b15bea0763a3e70a9fff,C,2018-10-19 18:00:00,8,8 days 08:00:00.000000000,3555,15635,10884,30992,1707,3595,6817,33576,1079
37e522cc9c1c815a7d61a4d28366e2,C,2018-10-19 18:00:00,8,8 days 08:00:00.000000000,3197,27652,10118,24480,2024,3920,16995,17124,2330
b9eb60919384f15d47b478f552d7cc,C,2018-10-19 18:00:00,8,8 days 08:00:00.000000000,11059,19376,15160,28527,3434,5943,1355,21519,1467
b47828ca1441a1fad866ef343cc219,C,2018-10-19 19:00:00,8,8 days 09:00:00.000000000,1053,7262,16734,11376,1430,728,50035,18603,619
f37d83ea2f4f045738425e0fdf7b3c,C,2018-10-19 19:00:00,8,8 days 09:00:00.000000000,1238,11309,9532,21924,3998,2992,26872,25501,4474
28e2c11347d153f9e5114a38b89560,C,2018-10-19 19:00:00,8,8 days 09:00:00.000000000,1050,10850,6230,31865,426,1298,29297,25175,1649
2844787784b15bea0763a3e70a9fff,C,2018-10-19 19:00:00,8,8 days 09:00:00.000000000,14235,9764,4041,33108,2953,2348,26630,14050,711
37e522cc9c1c815a7d61a4d28366e2,C,2018-10-19 19:00:00,8,8 days 09:00:00.000000000,3137,6422,6176,28760,87,3290,29774,28001,2193
b9eb60919384f15d47b478f552d7cc,C,2018-10-19 19:00:00,8,8 days 09:00:00.000000000,5319,12377,9589,13202,5375,2987,20078,37732,1181
b47828ca1441a1fad866ef343cc219,C,2018-10-19 20:00:00,8,8 days 10:00:00.000000000,1333,12578,15555,14885,5411,2969,23229,30631,1249
f37d83ea2f4f045738425e0fdf7b3c,C,2018-10-19 20:00:00,8,8 days 10:00:00.000000000,8479,9027,7868,17333,3861,3359,33079,22333,2501
28e2c11347d153f9e5114a38b89560,C,2018-10-19 20:00:00,8,8 days 10:00:00.000000000,1106,11930,12006,44228,361,2373,23809,11305,722
2844787784b15bea0763a3e70a9fff,C,2018-10-19 20:00:00,8,8 days 10:00:00.000000000,12635,9972,9041,15544,2435,2588,24203,30235,1187
37e522cc9c1c815a7d61a4d28366e2,C,2018-10-19 20:00:00,8,8 days 10:00:00.000000000,3258,18591,10883,4971,7431,7258,11764,37423,6261
b9eb60919384f15d47b478f552d7cc,C,2018-10-19 20:00:00,8,8 days 10:00:00.000000000,3073,11019,10514,18753,1395,1676,9566,50356,1488
b47828ca1441a1fad866ef343cc219,C,2018-10-19 21:00:00,8,8 days 11:00:00.000000000,1271,14446,17314,10574,4431,3076,627,53242,2859
f37d83ea2f4f045738425e0fdf7b3c,C,2018-10-19 21:00:00,8,8 days 11:00:00.000000000,7979,13679,8566,16750,7233,6084,15654,28774,3121
28e2c11347d153f9e5114a38b89560,C,2018-10-19 21:00:00,8,8 days 11:00:00.000000000,1680,13118,18691,19946,1595,3317,714,44454,4325
2844787784b15bea0763a3e70a9fff,C,2018-10-19 21:00:00,8,8 days 11:00:00.000000000,7855,7987,7432,14942,2959,2943,37814,25500,408
37e522cc9c1c815a7d61a4d28366e2,C,2018-10-19 21:00:00,8,8 days 11:00:00.000000000,2938,12910,6965,14558,418,3421,15336,44178,7116
b9eb60919384f15d47b478f552d7cc,C,2018-10-19 21:00:00,8,8 days 11:00:00.000000000,1361,3497,5188,22718,1036,1162,30541,41680,657
b47828ca1441a1fad866ef343cc219,C,2018-10-19 22:00:00,8,8 days 12:00:00.000000000,1075,2876,6426,15408,157,1517,45906,32722,1753
f37d83ea2f4f045738425e0fdf7b3c,C,2018-10-19 22:00:00,8,8 days 12:00:00.000000000,4163,7575,4913,8756,8619,7592,31855,28868,5499
28e2c11347d153f9e5114a38b89560,C,2018-10-19 22:00:00,8,8 days 12:00:00.000000000,573,8158,5797,25550,1047,1971,48344,15539,861
2844787784b15bea0763a3e70a9fff,C,2018-10-19 22:00:00,8,8 days 12:00:00.000000000,14320,4202,7403,20018,0,769,28417,32261,450
37e522cc9c1c815a7d61a4d28366e2,C,2018-10-19 22:00:00,8,8 days 12:00:00.000000000,1350,8346,11400,15347,33,1786,43845,23670,2063
b9eb60919384f15d47b478f552d7cc,C,2018-10-19 22:00:00,8,8 days 12:00:00.000000000,1716,7,2421,12366,0,313,38593,52257,167
b47828ca1441a1fad866ef343cc219,C,2018-10-19 23:00:00,8,8 days 13:00:00.000000000,190,6588,7849,5636,0,113,77705,9680,79
f37d83ea2f4f045738425e0fdf7b3c,C,2018-10-19 23:00:00,8,8 days 13:00:00.000000000,3470,4158,4313,9418,4317,6122,346,61912,13784
28e2c11347d153f9e5114a38b89560,C,2018-10-19 23:00:00,8,8 days 13:00:00.000000000,1,6075,4627,42991,297,5153,37139,11339,218
2844787784b15bea0763a3e70a9fff,C,2018-10-19 23:00:00,8,8 days 13:00:00.000000000,5912,8469,5500,20524,5397,4050,9276,47446,1266
37e522cc9c1c815a7d61a4d28366e2,C,2018-10-19 23:00:00,8,8 days 13:00:00.000000000,2387,17346,15942,18248,268,2107,35264,14183,2095
b9eb60919384f15d47b478f552d7cc,C,2018-10-19 23:00:00,8,8 days 13:00:00.000000000,5453,10161,5243,12191,2086,4692,21668,45396,950
b47828ca1441a1fad866ef343cc219,C,2018-10-20 00:00:00,8,8 days 14:00:00.000000000,1249,7147,26158,11190,1302,1062,46799,12500,433
f37d83ea2f4f045738425e0fdf7b3c,C,2018-10-20 00:00:00,8,8 days 14:00:00.000000000,190,296,1255,25817,0,589,56812,21694,1187
28e2c11347d153f9e5114a38b89560,C,2018-10-20 00:00:00,8,8 days 14:00:00.000000000,602,13490,9906,33671,891,6911,28919,12788,662
2844787784b15bea0763a3e70a9fff,C,2018-10-20 00:00:00,8,8 days 14:00:00.000000000,1326,4325,6013,17011,0,1211,25815,51665,474
37e522cc9c1c815a7d61a4d28366e2,C,2018-10-20 00:00:00,8,8 days 14:00:00.000000000,62,3765,11001,22911,0,798,54206,13932,1165
b9eb60919384f15d47b478f552d7cc,C,2018-10-20 00:00:00,8,8 days 14:00:00.000000000,3871,9606,9125,8493,2570,1095,41229,31214,637
b47828ca1441a1fad866ef343cc219,C,2018-10-20 01:00:00,8,8 days 15:00:00.000000000,0,277,30153,16007,0,45,33168,28084,106
f37d83ea2f4f045738425e0fdf7b3c,C,2018-10-20 01:00:00,8,8 days 15:00:00.000000000,51,2674,12609,58242,676,1836,14055,16490,1207
28e2c11347d153f9e5114a38b89560,C,2018-10-20 01:00:00,8,8 days 15:00:00.000000000,555,887,2046,44896,56,2833,45572,10555,440
2844787784b15bea0763a3e70a9fff,C,2018-10-20 01:00:00,8,8 days 15:00:00.000000000,13304,3051,8786,19175,0,742,41494,20844,444
37e522cc9c1c815a7d61a4d28366e2,C,2018-10-20 01:00:00,8,8 days 15:00:00.000000000,831,16853,12478,4407,986,2385,53736,14617,1547
b9eb60919384f15d47b478f552d7cc,C,2018-10-20 01:00:00,8,8 days 15:00:00.000000000,125,41,2970,6770,0,73,70838,26941,82
b47828ca1441a1fad866ef343cc219,C,2018-10-20 02:00:00,8,8 days 16:00:00.000000000,791,4845,51690,16098,470,768,10805,21784,589
f37d83ea2f4f045738425e0fdf7b3c,C,2018-10-20 02:00:00,8,8 days 16:00:00.000000000,266,3056,8000,51476,2152,2545,18668,20622,1055
